"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","latitude","longitude","point",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_h4ep_8xdi",":@computed_region_y6ts_4iup",":@computed_region_jg9y_a9du"
"2019-10-05T14:00:00.000","2019-10-05T00:00:00.000","14:00","2019","Saturday","2019-10-05T19:14:00.000","85487906302","854879","190749699","192783888","II","Initial",,"06302","Larceny Theft","Larceny Theft - From Building","Theft, From Building, $50-$200","Open or Active","TAYLOR ST \ OPAL PL","30046000","Tenderloin","Tenderloin","6","37.7828956838857","-122.4107006055215","POINT (-122.4107006055215 37.7828956838857)","20","5","10","36","1",,"1",,
"2019-10-04T17:00:00.000","2019-10-04T00:00:00.000","17:00","2019","Friday","2019-10-05T08:39:00.000","85476105081","854761","190748174","192780987","II","Initial",,"05081","Burglary","Burglary - Hot Prowl","Burglary, Hot Prowl, Forcible Entry","Open or Active","EDDY ST \ BRODERICK ST","26360000","Park","Western Addition","2","37.78037272095248","-122.44058931920651","POINT (-122.44058931920651 37.78037272095248)","13","7","6","39",,,,,
"2019-10-04T11:30:00.000","2019-10-04T00:00:00.000","11:30","2019","Friday","2019-10-05T13:21:00.000","85482306243","854823","190748726","192782215","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","VISTA LN \ PARKRIDGE DR","32974000","Park","Twin Peaks","8","37.75235171503818","-122.44598442613956","POINT (-122.44598442613956 37.75235171503818)","51","7","5","38",,,,,
"2019-10-04T00:30:00.000","2019-10-04T00:00:00.000","00:30","2019","Friday","2019-10-04T14:00:00.000","85467071000","854670","196209059",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active","04TH ST \ JESSIE ST","24635000","Southern","Financial District/South Beach","6","37.784908299430455","-122.40479506275997","POINT (-122.40479506275997 37.784908299430455)","32","5","10","8",,,,,
"2019-10-04T21:50:00.000","2019-10-04T00:00:00.000","21:50","2019","Friday","2019-10-04T22:08:00.000","85470804013","854708","190747267","192774180","II","Initial",,"04013","Assault","Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Open or Active","JOOST AVE \ BADEN ST","22141000","Ingleside","West of Twin Peaks","8","37.732368063067305","-122.43974776124531","POINT (-122.43974776124531 37.732368063067305)","95","9","5","41",,,,,
"2019-10-05T16:40:00.000","2019-10-05T00:00:00.000","16:40","2019","Saturday","2019-10-05T16:53:00.000","85492826080","854928","190749376","192783201","IS","Initial Supplement",,"26080","Other Miscellaneous","Other","Conspiracy","Cite or Arrest Adult","WASHINGTON ST \ DRUMM ST","24571000","Central","Financial District/South Beach","3","37.796346859010335","-122.39695784020824","POINT (-122.39695784020824 37.796346859010335)","77","6","3","8","4",,,,
"2019-10-04T22:15:00.000","2019-10-04T00:00:00.000","22:15","2019","Friday","2019-10-05T01:49:00.000","85456706244","854567","190747596","192780233","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","THE EMBARCADERO \ HOWARD ST","24546000","Central","Financial District/South Beach","6","37.792436047188296","-122.39109612051386","POINT (-122.39109612051386 37.792436047188296)","108","1","10","8","4",,,,"1"
"2019-09-26T22:30:00.000","2019-09-26T00:00:00.000","22:30","2019","Thursday","2019-10-01T22:42:00.000","85469506372","854695","190723239",,"IS","Coplogic Supplement","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active",,,"Southern",,,,,,,,,,,,,,
"2019-10-05T10:05:00.000","2019-10-05T00:00:00.000","10:05","2019","Saturday","2019-10-05T11:35:00.000","85478906244","854789","190748447","192781699","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","HAYES ST \ PIERCE ST","26043000","Northern","Hayes Valley","5","37.77541686019655","-122.43448332106492","POINT (-122.43448332106492 37.77541686019655)","23","4","11","9",,,,,
"2019-10-04T23:00:00.000","2019-10-04T00:00:00.000","23:00","2019","Friday","2019-10-04T23:57:00.000","85455019090","854550","190747524","192774449","II","Initial",,"19090","Disorderly Conduct","Drunkenness","Alcohol, Under Influence Of In Public Place","Cite or Arrest Adult","HAIGHT ST \ WEBSTER ST","25898000","Northern","Hayes Valley","5","37.772315845350185","-122.42880210298868","POINT (-122.42880210298868 37.772315845350185)","26","4","11","9",,,,,
"2019-10-05T10:30:00.000","2019-10-05T00:00:00.000","10:30","2019","Saturday","2019-10-05T11:05:00.000","85479506243","854795","190748378","192781578","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","19TH AVE \ NORIEGA ST","27335000","Taraval","Inner Sunset","7","37.75424218713012","-122.4764235231118","POINT (-122.4764235231118 37.75424218713012)","44","10","8","14",,,,,
"2019-10-05T07:30:00.000","2019-10-05T00:00:00.000","07:30","2019","Saturday","2019-10-05T19:07:00.000","85492374000","854923","190749780","192783855","II","Initial",,"74000","Missing Person","Missing Adult","Missing Adult","Open or Active","LISBON ST \ SILVER AVE","33332000","Ingleside","Excelsior","11","37.72853443174584","-122.42866697146904","POINT (-122.42866697146904 37.72853443174584)","90","9","1","7",,,,,
"2019-10-02T20:00:00.000","2019-10-02T00:00:00.000","20:00","2019","Wednesday","2019-10-03T09:04:00.000","85460606224","854606","196208722",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","GOLDEN GATE AVE \ GOUGH ST","25942000","Northern","Western Addition","5","37.780611621569214","-122.42373098580642","POINT (-122.42373098580642 37.780611621569214)","100","4","11","39","1",,,,
"2019-10-05T10:15:00.000","2019-10-05T00:00:00.000","10:15","2019","Saturday","2019-10-05T14:38:00.000","85484274000","854842","190748920","192782478","II","Initial",,"74000","Missing Person","Missing Adult","Missing Adult","Open or Active","LONDON ST \ RUSSIA AVE","21739000","Ingleside","Excelsior","11","37.72120940305147","-122.4363845411447","POINT (-122.4363845411447 37.72120940305147)","90","9","1","7",,,,,
"2019-10-04T04:30:00.000","2019-10-04T00:00:00.000","04:30","2019","Friday","2019-10-05T07:23:00.000","85472927090","854729","190747916","192780754","II","Initial",,"27090","Larceny Theft","Larceny Theft - Other","Theft, Lost Property, Petty","Unfounded","FILLMORE ST \ SACRAMENTO ST","26639000","Northern","Pacific Heights","2","37.78983697125977","-122.43402709034117","POINT (-122.43402709034117 37.78983697125977)","102","4","6","30",,,,,
"2019-09-26T15:30:00.000","2019-09-26T00:00:00.000","15:30","2019","Thursday","2019-10-04T16:09:00.000","85453171000","854531","190746178","192772707","II","Initial",,"71000","Lost Property","Lost Property","Lost Property","Open or Active","THE EMBARCADERO \ GREEN ST","34014000","Central","Financial District/South Beach","3","37.80089647618971","-122.39913024364351","POINT (-122.39913024364351 37.80089647618971)","77","6","3","8",,,,,
"2019-10-03T09:15:00.000","2019-10-03T00:00:00.000","09:15","2019","Thursday","2019-10-04T12:36:00.000","85467871000","854678","196209071",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active","03RD ST \ BRYANT ST","23831000","Southern","South of Market","6","37.781321256248475","-122.3958435001427","POINT (-122.3958435001427 37.781321256248475)","32","1","10","34",,,,,
"2019-10-05T09:30:00.000","2019-10-05T00:00:00.000","09:30","2019","Saturday","2019-10-05T09:30:00.000","85473907041","854739","190747994","192780918","VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active","SILVER AVE \ GIRARD ST","33313000","Bayview","Portola","9","37.732140822530745","-122.40657484868436","POINT (-122.40657484868436 37.732140822530745)","91","2","2","25",,,,,
"2019-10-05T17:00:00.000","2019-10-05T00:00:00.000","17:00","2019","Saturday","2019-10-05T19:49:00.000","85488906313","854889","190749821","192784022","II","Initial",,"06313","Larceny Theft","Larceny Theft - Bicycle","Theft, Bicycle, $200-$950","Open or Active","MINNA ST \ 14TH ST","24370000","Mission","Mission","9","37.76831934824594","-122.4192249331554","POINT (-122.4192249331554 37.76831934824594)","53","3","2","20","3",,,,
"2019-10-05T01:23:00.000","2019-10-05T00:00:00.000","01:23","2019","Saturday","2019-10-05T01:33:00.000","85459204013","854592","190747580","192780199","II","Initial",,"04013","Assault","Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Open or Active","GRANADA AVE \ HOLLOWAY AVE","22584000","Taraval","Oceanview/Merced/Ingleside","7","37.72184307479147","-122.45716308864465","POINT (-122.45716308864465 37.72184307479147)","64","10","8","24",,,,,
"2019-08-24T01:50:00.000","2019-08-24T00:00:00.000","01:50","2019","Saturday","2019-10-05T16:00:00.000","85484107026","854841","190749188","192782925","VI","Vehicle Initial",,"07026","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Other Vehicle","Open or Active","02ND ST \ MARKET ST","30734000","Central","Financial District/South Beach","3","37.789264321511176","-122.4013754923669","POINT (-122.4013754923669 37.789264321511176)","108","6","3","8",,"35",,,
"2019-10-04T22:04:00.000","2019-10-04T00:00:00.000","22:04","2019","Friday","2019-10-05T00:40:00.000","85455364070","854553","190747530","192780095","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","21ST AVE \ SANTIAGO ST","23200000","Taraval","Sunset/Parkside","4","37.74482239913813","-122.47796682185754","POINT (-122.47796682185754 37.74482239913813)","40","10","7","35",,,,,
"2019-10-05T01:23:00.000","2019-10-05T00:00:00.000","01:23","2019","Saturday","2019-10-05T01:33:00.000","85459204170","854592","190747580","192780199","II","Initial",,"04170","Assault","Simple Assault","False Imprisonment","Open or Active","GRANADA AVE \ HOLLOWAY AVE","22584000","Taraval","Oceanview/Merced/Ingleside","7","37.72184307479147","-122.45716308864465","POINT (-122.45716308864465 37.72184307479147)","64","10","8","24",,,,,
"2019-10-05T07:30:00.000","2019-10-05T00:00:00.000","07:30","2019","Saturday","2019-10-05T14:23:00.000","85485810045","854858","190749003","192782494","II","Initial",,"10045","Embezzlement","Embezzlement","Embezzlement, Grand Theft By Employee","Open or Active","19TH ST \ MISSION ST","24145000","Mission","Mission","9","37.7602353540718","-122.41920604493745","POINT (-122.41920604493745 37.7602353540718)","53","3","2","20","3",,,,
"2019-10-02T20:00:00.000","2019-10-02T00:00:00.000","20:00","2019","Wednesday","2019-10-02T22:12:00.000","85457828150","854578","196209043",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","07TH ST \ BRANNAN ST","23856000","Southern","South of Market","6","37.773051100635065","-122.40320508205973","POINT (-122.40320508205973 37.773051100635065)",,"1","10","34",,,,,
"2019-09-16T21:30:00.000","2019-09-16T00:00:00.000","21:30","2019","Monday","2019-09-23T13:13:00.000","85470006244","854700","190693375",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Central",,,,,,,,,,,,,,
"2019-10-05T11:55:00.000","2019-10-05T00:00:00.000","11:55","2019","Saturday","2019-10-05T14:31:00.000","85487006244","854870","190748867","192782114","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","LINCOLN WAY \ GREAT HWY","27942000","Richmond","Sunset/Parkside","4","37.76400083229743","-122.51034132029339","POINT (-122.51034132029339 37.76400083229743)","39","8","7","35",,,,,
"2019-10-03T18:56:00.000","2019-10-03T00:00:00.000","18:56","2019","Thursday","2019-10-03T20:44:00.000","85414106244","854141","190744150","192763965","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","ANZA ST \ 06TH AVE","27275000","Richmond","Inner Richmond","1","37.779090726308574","-122.46414497098554","POINT (-122.46414497098554 37.779090726308574)","5","8","4","11",,,,,
"2019-10-04T11:17:00.000","2019-10-04T00:00:00.000","11:17","2019","Friday","2019-10-05T00:10:00.000","85471728165","854717","190747502","192774463","II","Initial",,"28165","Malicious Mischief","Vandalism","Malicious Mischief, Graffiti, Real or Personal Property","Open or Active","SILVER AVE \ MISSION ST","21765000","Ingleside","Excelsior","11","37.72872954740928","-122.43129384491388","POINT (-122.43129384491388 37.72872954740928)","94","9","1","7",,,,,
"2019-10-05T08:36:00.000","2019-10-05T00:00:00.000","08:36","2019","Saturday","2019-10-05T08:36:00.000","85475419010","854754","190748049","192780975","II","Initial",,"19010","Disorderly Conduct","Disorderly Conduct","Public Nuisance, Committing","Open or Active","HEMLOCK ST \ LARKIN ST","25173000","Northern","Nob Hill","3","37.78748711637317","-122.41836486841419","POINT (-122.41836486841419 37.78748711637317)","50","6","3","21",,,,,
"2019-10-04T22:12:00.000","2019-10-04T00:00:00.000","22:12","2019","Friday","2019-10-04T22:26:00.000","85454205011","854542","190747392","192774215","II","Initial",,"05011","Burglary","Burglary - Residential","Burglary, Apartment House, Forcible Entry","Cite or Arrest Adult","PENNSYLVANIA AVE \ 19TH ST","23649000","Bayview","Potrero Hill","10","37.76147616037246","-122.39348838873727","POINT (-122.39348838873727 37.76147616037246)","54","2","9","26",,,,,
"2019-09-26T20:00:00.000","2019-09-26T00:00:00.000","20:00","2019","Thursday","2019-10-04T02:00:00.000","85466506244","854665","196208465",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Northern",,,,,,,,,,,,,,
"2019-10-04T13:00:00.000","2019-10-04T00:00:00.000","13:00","2019","Friday","2019-10-05T09:32:00.000","85474905011","854749","190748196","192773199","II","Initial",,"05011","Burglary","Burglary - Residential","Burglary, Apartment House, Forcible Entry","Open or Active","BERRY ST \ 05TH ST","23818000","Southern","Mission Bay","6","37.77403085060099","-122.39557666155538","POINT (-122.39557666155538 37.77403085060099)","34","1","10","4",,,,,
"2019-10-04T01:00:00.000","2019-10-04T00:00:00.000","01:00","2019","Friday","2019-10-05T08:35:00.000","85473875000","854738","190744649","192770017","IS","Initial Supplement",,"75000","Missing Person","Missing Person","Found Person","Open or Active","LINCOLN WAY \ 10TH AVE","27157000","Taraval","Golden Gate Park","5","37.765877245143045","-122.46751510674217","POINT (-122.46751510674217 37.765877245143045)","109","10","11","12",,,,,
"2019-10-02T21:00:00.000","2019-10-02T00:00:00.000","21:00","2019","Wednesday","2019-10-03T21:28:00.000","85469006244","854690","196208528",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","WEBSTER ST \ CHESTNUT ST","26752000","Northern","Marina","2","37.80102663954973","-122.43460234549785","POINT (-122.43460234549785 37.80102663954973)","17","4","6","13",,,,,
"2019-10-02T08:25:00.000","2019-10-02T00:00:00.000","08:25","2019","Wednesday","2019-10-05T19:46:00.000","85488809250","854888","190749815","192784007","II","Initial",,"09250","Fraud","Fraud","Fraudulent Use Of Automated Teller Card","Open or Active","MINNA ST \ SHAW ALY","24600000","Southern","Financial District/South Beach","6","37.78855629368877","-122.39802055506529","POINT (-122.39802055506529 37.78855629368877)","32","1","10","8",,,,,
"2019-10-04T05:07:00.000","2019-10-04T00:00:00.000","05:07","2019","Friday","2019-10-04T05:07:00.000","85430307041","854303","190737462",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,,,,,,,,,
"2019-10-05T01:17:00.000","2019-10-05T00:00:00.000","01:17","2019","Saturday","2019-10-05T01:18:00.000","85470528160","854705","190747615","192780171","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Cite or Arrest Adult","GREEN ST \ MASON ST","25417000","Central","Nob Hill","3","37.799095798589825","-122.41228302245985","POINT (-122.41228302245985 37.799095798589825)","107","6","3","21",,,,,
"2019-10-04T21:30:00.000","2019-10-04T00:00:00.000","21:30","2019","Friday","2019-10-04T21:57:00.000","85453004134","854530","190747245","192774168","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","JASPER PL \ GREEN ST","25353000","Central","North Beach","3","37.79960143952321","-122.40816931031678","POINT (-122.40816931031678 37.79960143952321)","106","6","3","23",,,,,
